bn:00015267n	dog
bn:00177744n	Schema_(psychology)
bn:00259807n	Admissible_heuristic
bn:01007225n	Hyper-heuristic
bn:01141283n	Littlewood's_three_principles_of_real_analysis
bn:02240325n	Self-similarity
bn:00232869n	Tail_call
bn:08872761n	Recursion
bn:14399721n	Anonymous_recursion
bn:00046357n	increase
bn:00000772n	accumulation
bn:00001293n	addition
bn:00001553n	advance
bn:00002002n	aggrandizement
bn:00003665n	amplification
bn:00487320n	Standard_Architecture_for_Universal_Comment_Extensions
bn:00672298n	Preservation_metadata
bn:00947370n	tag_(metadata)
bn:00000758n	accounting_data
bn:00066293n	raw_data
bn:00018020n	checksum
bn:00032655n	fact
bn:00075142n	summary
bn:00065106n	publication
bn:16217932n	summary
bn:00004853n	apercu
bn:00013103n	brief
bn:00031259n	epitome
bn:00000398n	condensation
bn:00005602n	argument
bn:00015674n	capitulation
bn:00021327n	compendium
bn:00022018n	conspectus
bn:00076732n	text
bn:00000939n	citation
bn:00035726n	footnote
bn:00056690n	nota_bene
bn:00063774n	poste_restante
bn:00063810n	postscript
bn:00054886n	Midrash
bn:00277092n	Sub-commentaries_(Theravāda)
bn:01446983n	Commentaries_on_Aristotle
bn:01449947n	Commentaries_on_Plato
bn:02023475n	Three_Commentaries_on_the_Spring_and_Autumn_Annals
bn:13314627n	genre
bn:03236440n	Region_of_interest
bn:00064652n	programming_language
bn:00054149n	medium
bn:05814718n	information_resource
bn:00008197n	ballot
bn:00013018n	brevet
bn:00015673n	capitulation
bn:00017367n	certificate
bn:00017906n	charter
bn:00006123n	article
bn:00064063n	preamble
bn:00063347n	political_unit
bn:00023235n	country
bn:00029860n	Eelam
bn:00002955n	ally
bn:00019322n	city_state
bn:00021208n	commonwealth_country
bn:00026694n	developing_country
bn:00031648n	estate_of_the_realm
bn:00003635n	amphictyony
bn:00014536n	cell
bn:00044477n	Holy_Roman_Empire
bn:00051712n	lobby
bn:00052330n	lunatic_fringe
bn:01412768n	Proclamation_of_the_abolition_of_the_monarchy
bn:14182687n	key_event
bn:16082183n	Action_(philosophy)
bn:00748274n	royal_assent
bn:00046104n	imperial_decree
bn:03002900n	Decree_of_the_President_of_Russia
bn:15256811n	Order_of_the_Government_of_Russia
bn:03427709n	Ems_Ukaz
bn:00064002n	pragmatic_sanction
bn:00021960n	consent_decree
bn:00369045n	firman
bn:00673897n	Alhambra_Decree
bn:03668457n	Sources_of_law
bn:14980741n	legal_act
bn:00000401n	abrogation
bn:00050588n	legislative_act
bn:06828682n	royal_permit
bn:21547434n	Presidential_directive
bn:01004870n	Statement_(logic)
bn:00248273n	Proclamation_2714
bn:02568039n	African-American_Music_Appreciation_Month
bn:15226213n	Proclamation_7750_of_the_President_of_the_USA
bn:17400646n	National_Volunteer_Week
bn:25989970n	Proclamation_4483
bn:01244302n	Description
bn:00000755n	accounting
bn:00025928n	definition
bn:00026440n	deriving
bn:00032332n	explication
bn:00032370n	exposition
bn:00032326n	explicandum
bn:00032327n	explanans
bn:00008568n	bargain
bn:00021713n	conspiracy
bn:00023345n	covenant
bn:00030984n	entente
bn:00032736n	fair-trade_agreement
bn:00021649n	condition
bn:15855519n	Bianhua
bn:00037655n	legislature
bn:00029985n	Eighteenth_Amendment
bn:00034355n	Fifth_Amendment
bn:00034750n	First_Amendment
bn:00036109n	Fourteenth_Amendment
bn:00057737n	Nineteenth_Amendment
bn:00004381n	Annunciation
bn:00001599n	advisory
bn:00008432n	banns
bn:00042829n	handout
bn:00058164n	notice
bn:02768650n	Responsory
bn:00033949n	feedback
bn:00067274n	rescript
bn:15526610n	O_Antiphons
bn:03731507n	data_set
bn:00050897n	lexical_database
bn:00058446n	object-oriented_database
bn:00066999n	relational_database
bn:00892092n	Review_aggregator
bn:00936067n	Forge_(software)
bn:00000152n	A-list
bn:00001968n	agenda
bn:00010396n	bill
bn:00010867n	blacklist
bn:00047730n	item
bn:00012083n	reference_book
bn:00021603n	concordance
bn:00022162n	contents
bn:00074781n	studbook
bn:00077114n	thumb_index
bn:00713401n	Calendars_of_the_Grants_of_Probate_and_Letters_of_Administration
bn:00049004n	key_word
bn:00014411n	cabala
bn:00023218n	password
bn:00031598n	esoterica
bn:00017372n	documentation
bn:00066776n	reinforcement
bn:00029813n	educational_program
bn:05017615n	Latin_phrase
bn:00019479n	course
bn:00023575n	crash_course
bn:00025976n	degree_program
bn:00066380n	reading_program
bn:05058274n	liberal_arts
bn:07375698n	Integrated_activity
bn:00023294n	course_of_lectures
bn:00044036n	high-level_formatting
bn:00046781n	low-level_formatting
bn:00023653n	creation
bn:00005926n	art
bn:00019563n	classic
bn:00021411n	composition
bn:00046194n	improvisation
bn:00046833n	invention
bn:00487959n	Music_software
bn:00005095n	application
bn:00007366n	automation
bn:02141173n	Casio_VL-1
bn:14510691n	Comparison_of_MIDI_editors_and_sequencers
bn:15202021n	Music_tracker
bn:00248852n	MusE
bn:01746654n	TuxGuitar
bn:03173105n	Scorewriter
bn:15802674n	DJ_software
bn:00188497n	Djay_(software)
bn:00421601n	Instant_Music_(software)
bn:00605033n	Progression_(software)
bn:09082191n	edition_(book)
bn:00002489n	album
bn:00020417n	coffee-table_book
bn:00035605n	folio
bn:00042956n	hardback
bn:00048454n	journal
bn:00035799n	fore_edge
bn:14395293n	endband
bn:26691691n	tailband
bn:00021635n	contrail
bn:00028862n	slag
bn:00065930n	radioactive_waste
bn:00307837n	Bort
bn:00011767n	oeuvre
bn:00023934n	crop
bn:00078678n	turning
bn:00337848n	Branches_of_science
bn:00054633n	methodology
bn:03227940n	Animal_law
bn:16613015n	area_of_law_in_France
bn:00073205n	specialization
bn:00536024n	area_of_mathematics
bn:01480385n	Thermochronology
bn:01578372n	branch_of_physics
bn:03459157n	sensitivity_analysis
bn:00032045n	evidence
bn:00043379n	hearsay_evidence
bn:01915689n	Documentary_evidence
bn:04264627n	duty_(economics)
bn:21859473n	Chalet_du_gardien_de_la_Villa_Jurietti
bn:00953165n	Mountain_hut
bn:15408039n	National_monument_of_Spain
bn:00042667n	mansion
bn:00321688n	Presidential_palace
bn:00856156n	Episcopium
bn:01004383n	Daikansho
bn:01314602n	Residenz
bn:03152366n	Government_Houses_of_the_British_Empire_and_Commonwealth
bn:00060224n	palace
bn:05589646n	summer_residence
bn:00033760n	stronghold
bn:02077741n	Sjaerdemaslot
bn:06544501n	Eysinga_State
bn:06560698n	Haersma_state,_Drachten
bn:06560801n	Groot_Haersma_State
bn:06587158n	Grietmanshuis,_Sneek
bn:14384678n	hunting_cabin
bn:00185524n	Nová_Louka
bn:00736772n	Duttenstein_Castle
bn:01329542n	Schloß_Wolfsgarten
bn:01541413n	Lulworth_Castle
bn:01580111n	Hubertusburg
bn:03638499n	Château_de_Troussay
bn:00079442n	vacation_home
bn:05882977n	Dacha_Gausvald
bn:05895996n	Dacha_of_V.E._Krivdina‎
bn:05896923n	Dacha_of_E._F._Vazhevska
bn:05897009n	Goldenov's_Dacha
bn:05897010n	Dacha_of_S._I._Dvorzhetsky
bn:02216996n	Shooting
bn:03341574n	Garden_structure
bn:08678533n	sommarvilla
bn:17724912n	Fog_House
bn:00993394n	Monbijou_Palace
bn:15998634n	Lindeth_Tower
bn:18184704n	Frankebergsches_Gartenhaus
bn:00026616n	detached_house
bn:15023260n	English_country_house
bn:03123818n	Roman_villa
bn:15323151n	villa_veneta
bn:00181200n	Marble_Hill_House
bn:00221741n	Villa_Medici
bn:03825441n	Architecture_of_Finland
bn:02563741n	Simon_Abraham_Duplex
bn:02055997n	Historic_site
bn:00068429n	row_house
bn:00077748n	tourist_attraction
bn:15620721n	capitol_building
bn:00155007n	Painted_Chamber
bn:00007468n	aviary
bn:02587833n	National_heritage_site
bn:16741381n	archaeological_site
bn:14230471n	Centrepiece
bn:01652376n	Matadero_Madrid
bn:04923774n	Abattoirs_de_la_Villette
bn:05142431n	Schlachthof_München
bn:05352316n	Städtischer_Vieh-_und_Schlachthof
bn:05581190n	Zentralvieh-_und_Schlachthof
bn:00076511n	tenement
bn:00080371n	walk-up
bn:00029545n	restaurant
bn:00258561n	Guest_house
bn:00015841n	caravansary
bn:00045988n	imaret
bn:00063764n	posthouse
bn:00067993n	roadhouse
bn:00023307n	motor_hotel
bn:00035156n	fleabag
bn:00044417n	resort
bn:00067351n	resort_hotel
bn:00067947n	Ritz
bn:00648987n	Open-air_museum
bn:00077768n	Tower_of_Pharos
bn:00065852n	radar_beacon
bn:00287508n	Balise
bn:00666239n	lightvessel
bn:03014492n	Madrona_Manor
bn:00638218n	Historic_house
bn:00040492n	public_house
bn:16914374n	timber-framed_house
bn:02811375n	Cultural_heritage_management
bn:00237046n	Dunsmuir_House
bn:00488448n	Adams_Power_Plant_Transformer_House
bn:00545182n	Camden_Expedition_Sites_National_Historic_Landmark
bn:00605603n	Traveler's_Rest_(Lolo,_Montana)
bn:00773934n	Edward_Douglass_White_House
bn:00383163n	National_Heritage_Area
bn:01936955n	Bien_de_Interés_Cultural
bn:01998082n	National_monument_(Ireland)
bn:02565785n	Registered_Battlefield
bn:02244781n	horeca
bn:22170157n	lodging
bn:00035907n	kind
bn:00004757n	antitype
bn:00012759n	brand
bn:00020732n	color
bn:00026503n	description
bn:00035138n	flavor
bn:15993750n	style
bn:00002824n	allegory
bn:00003796n	analysis
bn:00009017n	bathos
bn:00010923n	black_humor
bn:00020160n	saltiness
bn:00004405n	psychic_communication
bn:00007129n	auditory_communication
bn:00010851n	written_communication
bn:00022128n	contagion
bn:06319209n	Neues_Bauen
bn:00005943n	artistic_movement
bn:04105638n	arts_educational_institution
bn:00068195n	Romanesque
bn:00660523n	Byzantine_Revival_architecture
bn:02233630n	Serbo-Byzantine_architecture
bn:03636059n	templon
bn:02014274n	Basilica_of_San_Vitale
bn:00041637n	Greek_architecture
bn:00068177n	Roman_architecture
bn:01206071n	Herodian_architecture
bn:03785912n	Gothic_art
bn:00030866n	perpendicular
bn:00330500n	Italian_Gothic_architecture
bn:00330986n	French_Gothic_architecture
bn:00330997n	Spanish_Gothic_architecture
bn:02121634n	Islamic_architecture
bn:03282900n	Moorish_Revival_architecture
bn:00051535n	literary_study
bn:03265880n	area_studies
bn:03093396n	papyrology
bn:03138256n	Homeric_scholarship
bn:03438783n	Classical_archaeology
bn:03880552n	Digital_classics
bn:04014038n	classical_philology
bn:00021301n	comparative_literature
bn:00051520n	literature
bn:00051521n	literary_criticism
bn:00063202n	poetics
bn:00067608n	rhetoric
bn:00006160n	artificial_flower
bn:00024702n	cyberart
bn:00025142n	dance
bn:00025774n	decoupage
bn:00027321n	diptych
bn:15898136n	roofing
bn:00028147n	dome
bn:00036977n	gable_roof
bn:00045049n	housetop
bn:00035991n	fortification
bn:00008219n	Balmoral_Castle
bn:00529132n	Desert_castles
bn:00752574n	Tower_house
bn:00826726n	ringwork
bn:02226956n	Hill_castle
bn:00028227n	keep
bn:00078699n	turret
bn:00052699n	Maginot_Line
bn:00071491n	Siegfried_line
bn:00008972n	bastion
bn:00012964n	parapet
bn:00013900n	bunker
bn:07188199n	artist's-home_museum
bn:17405086n	Writer's_home
bn:00013599n	Buckingham_Palace
bn:00056083n	Mount_Vernon
bn:00120252n	Haas–Lilienthal_House
bn:00122374n	Sheringham_Park
bn:00133648n	Clinton_House_(Poughkeepsie,_New_York)
bn:00133712n	Glebe_House_(Poughkeepsie,_New_York)
bn:00135656n	Sausmarez_Manor
bn:00018274n	chicken_coop
bn:00033693n	farmhouse
bn:00037356n	granary
bn:00033946n	feed
bn:27268287n	animal_feed
bn:00002643n	alfalfa
bn:00013221n	broad_bean
bn:00029542n	eatage
bn:00043206n	hay
bn:00074484n	stover
bn:00010627n	bird_feed
bn:00011379n	blood_meal
bn:00016805n	cattle_cake
bn:00022699n	corn_gluten_feed
bn:00023697n	creep_feed
bn:00033681n	farm_building
bn:17236422n	appendage
bn:06560740n	type_of_farm_house
bn:00014361n	cowbarn
bn:00077402n	tithe_barn
bn:00004899n	apiary
bn:03831439n	Round_barn
bn:00044825n	stable
bn:00072072n	slate_roof
bn:15067432n	human-made_geographic_feature
bn:00068224n	roof_peak
bn:00960636n	Tented_roof
bn:01236611n	Dutch_gable_roof
bn:06515151n	half-hip_roof
bn:00044199n	hip
bn:00044770n	horizontal_surface
bn:00009744n	bell_deck
bn:00025146n	dance_floor
bn:00035320n	floorboard
bn:00060733n	parquet
bn:00078439n	truck_bed
bn:00061081n	paved_surface
bn:00000202n	abacus
bn:00006185n	artist's_workroom
bn:00911094n	La_Ruche
bn:04938064n	Atelier_Lacourière-Frélaut
bn:05556931n	Atelier_Cézanne
bn:08922625n	Bottega_Gatti_di_Faenza
bn:18331678n	Yi_Sangbeom's_House_and_Atelier_in_Nuha-dong,_Seoul
bn:00081285n	window
bn:03197107n	Avant-corps
bn:00059497n	oriel
bn:16712614n	bow_window
bn:16818998n	überzimmer
bn:00016441n	casement_window
bn:00019671n	clerestory
bn:00027677n	display_window
bn:00028293n	dormer
bn:00028294n	dormer_window
bn:00037103n	gallery
bn:06542738n	West_gallery
bn:00003651n	amphitheater
bn:00059464n	organ_loft
bn:00059878n	overhang
bn:00009314n	beam
bn:01868113n	Mokoshi
bn:03716691n	Chhajja
bn:00033642n	fantail
bn:00008109n	rafter
bn:00012534n	box_beam
bn:00015363n	cantilever
bn:00073853n	stairs
bn:00073851n	stairway
bn:00022867n	corridor
bn:15769800n	interior_space
bn:05454889n	Galleries
bn:13913409n	commercial_gallery
bn:01891371n	The_Lumiere_Brothers_Gallery
bn:02934231n	Galerie_Vivienne
bn:00042663n	hallway
bn:00008633n	barnyard
bn:00061637n	peristyle
bn:00162550n	Colonne_di_San_Lorenzo
bn:01581760n	Louvre_Colonnade
bn:04115001n	Sotoportego
bn:18219114n	covered_walkway
bn:05664116n	stoas_of_ancient_Athens
bn:00239252n	Stoa_of_Attalos
bn:00670821n	Stoa_Poikile
bn:01611303n	Stoa_of_Eumenes
bn:03151776n	Stoa_Basileios
bn:01783443n	Euclid's_Elements
bn:04041646n	Cryptoportique_de_Reims
bn:06853765n	Galerias_Romanas_da_Rua_da_Prata
bn:07021023n	Cryptoporticus
bn:00061084n	sidewalk
bn:01627443n	Mill_Colonnade
bn:15904444n	Cathedral_of_Santiago_de_Compostela
bn:00063214n	point
bn:00000526n	abutment
bn:00004702n	antinode
bn:00009635n	beginning
bn:00009800n	navel
bn:00011264n	blind_spot
bn:00002158n	dressing_station
bn:00002239n	air_lane
bn:00003694n	amusement_arcade
bn:00071215n	shop
bn:00861527n	commercial_building
bn:00061020n	patisserie
bn:14069301n	mechanized_bakery
bn:17486636n	Bakehouse_(building)
bn:00147212n	Vachon_Inc.
bn:00004993n	drugstore
bn:00008540n	barbershop
bn:00009254n	bazaar
bn:00009443n	salon
bn:00010164n	betting_shop
bn:00023643n	creamery
bn:15949274n	Node_(networking)
bn:00017206n	centrex
bn:00060974n	switchboard
bn:00136370n	Business_telephone_system
bn:01319541n	Class-5_telephone_switch
bn:03889566n	System_X_(telephony)
bn:00020142n	coal_mine
bn:00055114n	mine
bn:01198951n	Sunnyside_Bathing_Pavilion
bn:01991516n	Apodyterium
bn:00014146n	business_address
bn:00052836n	mailing_address
bn:00074600n	street_address
bn:00063640n	port
bn:14344555n	land_waters
bn:00254715n	Cattewater
bn:01161152n	Meeting_of_Waters
bn:02024169n	Bec_du_Gave
bn:02115975n	Konkordiaplatz
bn:03253145n	Concordia_(Karakoram)
bn:00072052n	slang
bn:00058061n	North_Pole
bn:00072988n	South_Pole
bn:00056426n	museum
bn:06771395n	collection
bn:00042507n	Hagia_Sophia
bn:00052118n	Louvre
bn:00069673n	science_museum
bn:00136261n	Migration_museum
bn:14117539n	city_​​palace
bn:04854282n	measurable_set
bn:00070711n	set_theory
bn:00000448n	absolute_space
bn:00053830n	mathematical_space
bn:00061910n	phase_space
bn:00059768n	outer_space
bn:00072016n	sky
bn:00001701n	aerospace
bn:00008160n	ballast
bn:00017753n	character
bn:00018032n	cheerfulness
bn:00021074n	common_denominator
bn:00026421n	depth
bn:00014169n	office
bn:00012545n	box_office
bn:00017185n	headquarters
bn:00023233n	countinghouse
bn:00051071n	life_office
bn:00051699n	loan_office
bn:01218904n	Independent_agencies_of_the_United_States_government
bn:00026239n	inhabitant
bn:00417112n	Hauptwohnsitz
bn:08652124n	birth_domicile
bn:00003099n	Alsatian
bn:00003343n	American
bn:00003345n	American
bn:00020500n	numismatics
bn:00044266n	historiography
bn:00381099n	Jewish_studies
bn:00598206n	History_of_religion
bn:00060233n	paleogeography
bn:02267326n	Ancient_Near_East_studies
bn:01263272n	Benben
bn:00016301n	Carter
bn:00577762n	Selim_Hassan
bn:00685358n	Jaroslav_Černý_(Egyptologist)
bn:00933415n	Adolf_Erman
bn:00978481n	archaeological_sub-disciplines
bn:14921657n	Maritime_archaeology_of_Australia
bn:14939483n	Maritime_archaeology_in_Ireland
bn:22174748n	Maritime_archaeology_of_East_Africa
bn:00595552n	McLarty_Treasure_Museum
bn:00037297n	garbology
bn:00056675n	mythology
bn:00067942n	ritualism
bn:03571177n	Anthropology_of_media
bn:15055511n	socio-anthropology_of_adolescence
bn:01364591n	Ethnic_groups_in_Ecuador
bn:02409750n	Race_and_ethnicity_in_the_United_States
bn:03680054n	ethnomusicology
bn:05827754n	Ethnographic_zoning
bn:07141724n	social_anthropology_in_Norway
bn:03422672n	cultural_studies
bn:01944408n	Ethnoscience
bn:03115416n	ethnoecology
bn:03382981n	ethnobotany
bn:05160493n	nutrition_research
bn:05199200n	ethnosociology
bn:00023547n	craniometry
bn:00634792n	Sherwood_Washburn
bn:00811519n	Earnest_Hooton
bn:02651212n	Eugenie_Scott
bn:00054019n	measurement
bn:00040181n	geometry
bn:00017249n	cephalometry
bn:00061308n	pelvimetry
bn:00784447n	Kinanthropometry
bn:02079494n	Odontometrics
bn:02214348n	Anthropometry_of_the_upper_arm
bn:00001113n	actinometry
bn:00002697n	algometry
bn:00004030n	anemography
bn:00004032n	anemometry
bn:00004200n	angulation
bn:00063731n	possession
bn:00006505n	assets
bn:00019223n	circumstances
bn:00050919n	liabilities
bn:00077986n	transferred_property
bn:00078111n	treasure
bn:00029424n	Earth
bn:00016856n	causeway
bn:00019668n	clearing
bn:00021116n	commons
bn:00034687n	firebreak
bn:00035586n	fold
bn:01576788n	Earth_in_science_fiction
bn:00003342n	America
bn:00005469n	Arctic_Ocean
bn:00017609n	plain
bn:00047080n	interest
bn:04250229n	Hass_(Ottoman)
bn:12823596n	Tanxo
bn:03258173n	Latifundium
bn:00033698n	farmstead
bn:00044555n	homestead
bn:00057824n	no_man's_land
bn:00060634n	tract
bn:07896797n	chōchō
bn:00013733n	vacant_lot
bn:00015795n	parking_lot
bn:00982929n	Brownfield_land
bn:01299383n	station_(New_Zealand_agriculture)
bn:03631750n	Station_(Australian_agriculture)
bn:00006752n	playing_field
bn:00008811n	baseball_diamond
bn:00009183n	battlefield
bn:00012996n	breeding_ground
bn:00017121n	center_field
bn:00009899n	benefice
bn:00076481n	temporalty
bn:00043808n	hereditament
bn:00067352n	resource
bn:01493682n	Matrimonial_regime
bn:21706531n	net_worth
bn:00031650n	life_estate
bn:00041870n	gross_estate
bn:00048386n	jointure
bn:00057370n	net_estate
bn:03773088n	Public_domain_(land)
bn:00668552n	Crown_of_Zvonimir
bn:00049849n	tenure
bn:27269967n	status_(law)
bn:14483122n	inhabitant
bn:27269866n	ownership
bn:00007214n	Australian
bn:00013176n	British
bn:02880590n	Affordable_housing
bn:01209729n	public_housing_in_the_United_States
bn:01293294n	Habitation_à_loyer_modéré
bn:01490322n	Public_housing_in_Hong_Kong
bn:01881271n	Council_house
bn:03745686n	Public_housing_in_Singapore
bn:00525027n	Deerfield,_Garrett_County,_Maryland
bn:03059806n	Green_Gables_(Palo_Alto,_California)
bn:15001846n	Twinbrook_(Rockville,_Maryland)
bn:15102684n	Ågesta_(subdivision)
bn:17494927n	Warwick_Village
bn:00047008n	intangible
bn:00928007n	Erga_omnes
bn:00060984n	patent
bn:00077873n	trade_secret
bn:00654943n	Indigenous_intellectual_property
bn:01557232n	Industrial_design_right
bn:00030606n	Empire_State_Building
bn:00061840n	Petronas_Towers
bn:00070049n	Sears_Tower
bn:00078759n	World_Trade_Center
bn:00143471n	Seven_Sisters_(Moscow)
bn:00044044n	high-rise
bn:00003328n	amen_corner
bn:00005185n	apse
bn:00019021n	church_tower
bn:03296921n	The_Creation_of_Adam
bn:00017897n	charnel_house
bn:01427506n	Lying_in_repose
bn:01484536n	Chapelle_royale_de_Dreux
bn:02521253n	Kreisker_chapel
bn:17594214n	Tournai_font
bn:00265518n	Cremona_Baptistery
bn:01020622n	Lateran_Baptistery
bn:01430968n	Baptismal_font_at_St_Bartholomew's_Church,_Liège
bn:01680028n	Battistero_di_San_Giovanni
bn:00700010n	temple_(Latter_Day_Saints)
bn:00775138n	Kongsi
bn:00777013n	Wharenui
bn:00797413n	Colonial_meeting_house
bn:03486392n	Friends_meeting_house
bn:00054914n	mihrab
bn:09046358n	masjid
bn:14544678n	mescit
bn:15028816n	Abu-Bakr_Mosque
bn:17143963n	Jama_masjid
bn:00055099n	minaret
bn:00414359n	minor_basilica
bn:16974145n	patriarchal_basilica
bn:17329569n	papal_basilica
bn:00134216n	Basilica_of_Guadalupe,_Monterrey
bn:01089662n	Diocese_of_Rome
bn:00275195n	Santi_Giovanni_e_Paolo
bn:00572231n	Ss._Pietro_e_Paolo_a_Via_Ostiense
bn:00797894n	Sant'Andrea_della_Valle
bn:00918545n	Sant'Andrea_al_Quirinale
bn:00983026n	San_Carlo_al_Corso
bn:07043579n	filial_church
bn:21519893n	Beata_Vergine_del_Rosario
bn:00651698n	Beverley_Minster
bn:00854716n	Trinity_College_Kirk
bn:02106162n	Colegiata_de_Santa_María_la_Mayor_(Salas)
bn:02149486n	Santa_Maria,_Manresa
bn:01391553n	Archbasilica_of_Saint_John_Lateran
bn:01391717n	Basilica_of_Saint_Paul_Outside_the_Walls
bn:03484011n	Santa_Maria_Maggiore
bn:03599089n	St._Peter's_Basilica
bn:00358573n	San_Michele_Maggiore
bn:13460974n	monastery
bn:00022329n	convent
bn:03129702n	Territorial_abbey
bn:05311357n	benedictine_abbey
bn:13979222n	imperial_abbey
bn:14156625n	Primary_abbey
bn:16884832n	House_monastery
bn:00017916n	Chartres_Cathedral
bn:00055214n	minster
bn:00010711n	cathedra
bn:00176646n	Pro-cathedral
bn:01047451n	Co-cathedral
bn:17185926n	gothic_cathedral
bn:00126694n	Cathedral_of_the_Sacred_Heart_of_Jesus
bn:00882941n	Religious_image
bn:00908916n	Christian_art
bn:01798927n	Saint_Luke_painting_the_Virgin
bn:01903873n	Queen_of_Heaven_in_Catholic_art
bn:02341060n	Il_Bambino
bn:00016360n	sculpture
bn:00017270n	ceramics
bn:00025655n	decalcomania
bn:00025775n	decoupage
bn:00067941n	sacrifice
bn:00060171n	pagoda
bn:00076465n	temple
bn:00139098n	360_Architecture
bn:00139818n	Zantzinger,_Borie_&_Medary
bn:00160708n	Nikken_Sekkei
bn:00168512n	Clinton_and_Russell
bn:00179677n	MG2_(company)
bn:00049847n	site
bn:00063895n	potter's_field
bn:00016639n	catacomb
bn:00141234n	Elephants'_graveyard
bn:00267076n	Boot_Hill
bn:00041925n	ground_zero
bn:00050141n	Lateran
bn:00005181n	apron
bn:00005410n	dig
bn:00010806n	campsite
bn:02989399n	Cloisters_of_Sant'Ambrogio
bn:03959202n	Chiostro_dello_Scalzo
bn:03980442n	Chiostro_Verde
bn:04016162n	cloître_de_la_Psalette
bn:04019600n	Chiostro_degli_aranci
bn:00060849n	parvis
bn:06492171n	aisle
bn:06589529n	pseudo_transept
bn:06767337n	sculptural_group
bn:14490280n	small_monument
bn:15090982n	Wayside_cross
bn:00024103n	crucifix
bn:10440697n	Meuse_Cross
bn:00937252n	Well_of_Moses
bn:04668370n	Cruceiro_dos_Maios
bn:04672423n	Cruceiro_da_Costa
bn:04732594n	Calvary_at_Plougonven
bn:01324651n	Shinto_architecture
bn:00057050n	naval_engineering
bn:14329223n	branch_of_engineering
bn:00053657n	masonry
bn:00419459n	Building_services_engineering
bn:01342788n	Architectural_conservation
bn:05580388n	Transport_Civil_engineering
bn:13936407n	engineering_construction
bn:00001690n	aeronautical_engineering
bn:00010525n	biotechnology
bn:00010563n	bionics
bn:00018107n	chemical_engineering
bn:00019361n	civil_engineering
bn:00007985n	discipline
bn:01166803n	German_garden
bn:03313473n	Park_system
bn:14186939n	Broderie_(garden_feature)
bn:27269183n	Garden_design
bn:03624649n	Beatrix_Farrand
bn:00002921n	allometry
bn:00010230n	bibliotics
bn:00010044n	Bermuda_Triangle
bn:00003904n	anchorage
bn:00005531n	arena
bn:00009481n	bed_ground
bn:00950631n	Amritapuri
bn:01061498n	Maharishi
bn:15746995n	building_complex
bn:00005808n	army_base
bn:00067458n	retirement
bn:14152737n	cultural_heritage_site_in_Russia
bn:15867591n	Skete_of_Saint_Anne
bn:00056068n	mountain
bn:03353031n	biotope
bn:00010183n	beverage
bn:00035649n	food
bn:00051471n	liquid
bn:00001317n	fruit_drink
bn:00002519n	alcohol
bn:00018638n	cocoa
bn:00019074n	cider
bn:00020414n	coffee
bn:00019042n	chyme
bn:00020908n	comestible
bn:00020919n	comfort_food
bn:00021012n	commissariat
bn:00074987n	substance
bn:00001974n	agent
bn:00002840n	allergen
bn:00004665n	antigen
bn:00006474n	assay
bn:00035426n	fluid
bn:00002520n	alcohol
bn:00003548n	ammonia_water
bn:00004663n	antifreeze
bn:00027760n	distillate
bn:00022429n	coolant
bn:00034500n	filtrate
bn:00045760n	ichor
bn:00028744n	drilling_mud
bn:00050650n	lemonade
bn:00051234n	limeade
bn:00059270n	orangeade
bn:00022432n	cooler
bn:00028882n	drug_of_abuse
bn:00015908n	carcinogen
bn:00028872n	drug
bn:00004856n	aperitif
bn:00012195n	liquor
bn:00013026n	brew
bn:00022605n	liqueur
bn:00031738n	neutral_spirits
bn:00072620n	soft_drink
bn:16791116n	stimulant_foodstuff
bn:17933706n	hot_beverage
bn:03179918n	Cocio
bn:00020316n	cocoa
bn:00036692n	fruit_juice
bn:00042930n	hard_cider
bn:00069900n	scrumpy
bn:00075558n	sweet_cider
bn:00471158n	Ice_cider
bn:01320091n	Quebec_cider
bn:00014558n	cafe_au_lait
bn:00014559n	cafe_noir
bn:00014560n	cafe_royale
bn:00015692n	cappuccino
bn:00020435n	coffee_substitute
bn:00014566n	caffeine
bn:00020416n	coffee_bean
bn:00011735n	liquid_body_substance
bn:00078534n	tuck
bn:04081744n	food_culture
bn:00072890n	soul_food
bn:00035654n	food_cache
bn:00050009n	larder
bn:00004689n	antimatter
bn:00025248n	dark_matter
bn:00026374n	sediment
bn:00030454n	emanation
bn:00035427n	fluid
bn:00016845n	causal_agent
bn:00002781n	antacid
bn:00004661n	antiflatulent
bn:00004664n	antifungal
bn:00004692n	disinfectant
bn:00007870n	bacteriostat
bn:00001972n	agent
bn:00016662n	catalyst
bn:00016854n	cause_of_death
bn:00025172n	danger
bn:00026604n	destiny
bn:03487433n	Disease_causative_agent
bn:00066004n	ragweed_pollen
bn:00006854n	chromium
bn:00006857n	cobalt
bn:00006858n	nickel
bn:00009981n	benzocaine
bn:14968809n	macromolecule
bn:15651063n	group_or_class_of_chemical_substances
bn:00002001n	agglutinogen
bn:00003885n	anatoxin
bn:00034176n	fetoprotein
bn:00046048n	immunogen
bn:00067587n	rhesus_factor
bn:00004666n	antigenic_determinant
bn:11184367n	continuous_medium
bn:00059475n	organic_compound
bn:00000006n	lauryl_alcohol
bn:00002958n	allyl_alcohol
bn:00003706n	amyl_alcohol
bn:00014204n	butyl_alcohol
bn:00024738n	cyclohexanol
bn:00042000n	grume
bn:00005227n	aqueous_solution
