bn:00015267n	dog
bn:00056984n	natural_ability
bn:00000725n	skill
bn:00001194n	acuity
bn:00001963n	agency
bn:00010388n	bilingualism
bn:00015423n	capacity
bn:00023659n	creativity
bn:00032684n	faculty
bn:00042762n	hand
bn:00169525n	Representation_(systemics)
bn:00075652n	symbol
bn:00000500n	abstractionism
bn:00004756n	antitype
bn:00005026n	appearance
bn:00011614n	blur
bn:00021609n	concretism
bn:00022343n	overlap
bn:00029872n	effect
bn:00034759n	first_blush
bn:00045216n	intuition
bn:00064203n	presence
bn:00064426n	principle
bn:00064428n	principle
bn:00079511n	value
bn:00009423n	paragon
bn:00023854n	criterion
bn:00029937n	ego_ideal
bn:00032101n	exemplar
bn:00011963n	epicure
bn:00078979n	underbelly
bn:03682034n	Furcula_(springtail)
bn:04159889n	human_abdomen
bn:00000195n	abdominal
bn:00000252n	abdominal_aorta
bn:00000258n	abdominal_wall
bn:00006000n	colic_artery
bn:00007136n	Eustachian_tube
bn:00015145n	canal
bn:00026638n	detector
bn:00079872n	vestibular_apparatus
bn:00007126n	auditory_apparatus
bn:00009225n	Bay_of_Biscay
bn:00042068n	Guatemala
bn:00042172n	Gulf_of_Guinea
bn:00067228n	Sierra_Leone
bn:00146335n	Sea_of_the_Hebrides
bn:00047483n	Irish_Sea
bn:00012455n	Bouvet_Island
bn:00070243n	sedimentary_rock
bn:00011346n	blood
bn:00080156n	vitreous_humor
bn:01305785n	Dried_nasal_mucus
bn:01336054n	Exuviae
bn:07016095n	biogenic_rock
bn:15597631n	wild_animal
bn:00213302n	Wildlife_of_China
bn:00213345n	Wildlife_of_Nepal
bn:00213392n	Wildlife_of_Vietnam
bn:00213467n	Wildlife_of_Jordan
bn:00214298n	Wildlife_of_Botswana
bn:00214303n	Wildlife_of_Burkina_Faso
bn:13837345n	parrot
bn:01632322n	physical_quantity
bn:15730478n	extensive_quantity
bn:00006820n	atomic_mass
bn:00010554n	biomass
bn:00011752n	body
bn:00013769n	bulk
bn:00023862n	critical_mass
bn:00041498n	gravitational_mass
bn:00050662n	length
bn:00061605n	time_period
bn:00076457n	temperature
bn:00032400n	expressive_style
bn:00005597n	slang
bn:03785317n	sociolect
bn:00028011n	doctorspeak
bn:00029653n	ecobabble
bn:00031889n	Eurobabble
bn:00040868n	gobbledygook
bn:00065014n	psychobabble
bn:00076343n	technobabble
bn:00002824n	allegory
bn:00003796n	analysis
bn:00009017n	bathos
bn:00010923n	black_humor
bn:00020160n	saltiness
bn:00026066n	manner_of_speaking
bn:00007985n	discipline
bn:00002921n	allometry
bn:00010230n	bibliotics
bn:00021226n	communications
bn:00027909n	theology
bn:00063049n	plot
bn:05730173n	Virtuous_circle_and_vicious_circle
bn:14672900n	Chain_of_events_(aeronautics)
bn:24237611n	life_story
bn:00679165n	Snowball_effect
bn:00051508n	list
bn:00046704n	information_science
bn:16136963n	Literary_genre
bn:00773228n	Hamlet_bibliographies
bn:04711110n	bibliography_of_sociologie
bn:06042487n	bibliography
bn:00189140n	Hunter_S._Thompson_bibliography
bn:00257213n	Martin_Luther_bibliography
bn:00275544n	Bibliography_of_Richard_Nixon
bn:00000152n	A-list
bn:00001968n	agenda
bn:00010396n	bill
bn:00010867n	blacklist
bn:00014706n	calendar
bn:00014906n	calorie_chart
bn:02131709n	event_(philosophy)
bn:13106904n	announcement
bn:00053480n	selling
bn:00021221n	communication
bn:00841614n	elevator_pitch
bn:03468820n	Webcast
bn:03620282n	Slide_show
bn:03634284n	PechaKucha
bn:14213644n	Nintendo_Direct
bn:02044917n	Six_Gallery_reading
bn:00000690n	accident
bn:00003203n	amalgamation
bn:00003626n	amphibious_operation
bn:00006237n	asbestos_abatement
bn:00011134n	profanation
bn:00012943n	dissolution
bn:00000738n	history
bn:00592443n	History_of_ancient_Israel_and_Judah
bn:03091426n	History_of_ancient_Egypt
bn:06761472n	Chinese_ancient_history
bn:15952596n	Romania_in_Antiquity
bn:03179976n	Anarta_Kingdom
bn:00004314n	annals
bn:00010534n	biography
bn:00016425n	case_history
bn:00031759n	etymology
bn:00066537n	recital
bn:00077311n	times
bn:09111423n	history_of_modern_Iran
bn:00802473n	Modern_history_of_East_Asian_martial_arts
bn:00068191n	Roman_times
bn:00057943n	nonfiction
bn:00005391n	archeology
bn:00040167n	period
bn:00064881n	protoarcheology
bn:02242682n	Protohistory_of_West_Virginia
bn:00006573n	Assyriology
bn:00029968n	Egyptology
bn:00053427n	marine_archeology
bn:00060229n	paleoclimatology
bn:00060232n	paleoethnography
bn:00060233n	paleogeography
bn:25780359n	Biotic_interchange
bn:00517293n	History_of_Europe
bn:00551006n	Local_history
bn:00064453n	printing
bn:02124514n	Chromoxylography
bn:03237215n	History_of_newspaper_publishing
bn:00538808n	Geisteswissenschaft
bn:00045779n	iconology
bn:00010687n	birthplace
bn:00045777n	iconography
bn:02465497n	Renaissance_art
bn:03981637n	history_of_sculpture
bn:16981313n	Speculations_about_Mona_Lisa
bn:00838389n	Visual_culture
bn:02319887n	The_arts
bn:00016360n	sculpture
bn:00049891n	landscape_architecture
bn:00060202n	painting
bn:00996000n	Haboku
bn:01796050n	fine-art_photography
bn:00040732n	glottochronology
bn:00006187n	artistic_style
bn:00005440n	architectural_style
bn:00005943n	artistic_movement
bn:00019567n	classical_architecture
bn:00057243n	neoclassicism
bn:03073530n	Ancient_literature
bn:03416108n	Palladian_architecture
bn:00008670n	baroque
bn:00019575n	classical_style
bn:00044080n	High_Renaissance
bn:00059312n	order
bn:00068104n	rococo
bn:06303839n	modern_languages
bn:00001172n	activity
bn:08267496n	human_activity
bn:00066154n	social_station
bn:00000752n	accountancy
bn:00005113n	appointment
bn:00010073n	position
bn:00010809n	game
bn:00014839n	career
bn:00016738n	catering
bn:00001092n	acting
bn:00001149n	energizing
bn:00001193n	wrongdoing
bn:00002155n	aid
bn:00004264n	liveliness
bn:00007011n	attempt
bn:00016845n	causal_agent
bn:00003882n	human_body
bn:00061736n	personality
bn:00069580n	system
bn:27269439n	institution
bn:00019550n	class_structure
bn:00034191n	feudalism
bn:00053839n	matriarchy
bn:00054457n	meritocracy
bn:00061030n	patriarchy
bn:00063104n	pluralism
bn:00035926n	political_system
bn:00011749n	body
bn:00028579n	dragnet
bn:00029678n	economy
bn:00048503n	judiciary
bn:00049922n	language_system
bn:02797069n	Eternal_Now_(New_Age)
bn:00060796n	partiality
bn:15688302n	Human_error
bn:21558486n	In-group_and_out-group
bn:00032321n	experimenter_bias
bn:00044601n	homophobia
bn:00047539n	irrational_hostility
bn:00047611n	Islamophobia
bn:00065836n	racism
bn:00075835n	taboo
bn:00004576n	anthropocentrism
bn:00031728n	ethnocentrism
bn:00031890n	Eurocentrism
bn:00051757n	sectionalism
bn:00077250n	tilt
bn:00079055n	unfairness
bn:00028934n	land
bn:00049267n	kitsch
bn:00077881n	trading_card
bn:00065106n	publication
bn:00070697n	set
bn:00015502n	Das_Kapital
bn:00031386n	Erewhon
bn:00079407n	Utopia
bn:00005115n	appointment_book
bn:00007302n	authority
bn:00010107n	bestiary
bn:00068583n	running_head
bn:00071550n	signature
bn:00046171n	impression
bn:00052671n	magazine
bn:00057473n	new_edition
bn:00061617n	periodical
bn:00066357n	read
bn:00020506n	coinage
bn:00016448n	cash
bn:00009204n	bawbee
bn:00010194n	bezant
bn:00017100n	penny
bn:00017657n	change
bn:00024074n	crown
bn:00026233n	denier
bn:00043272n	head
bn:00058532n	obverse
bn:00067536n	reverse
bn:00075906n	tail
bn:00015129n	Canadian_dollar
bn:00026109n	demand_deposit
bn:00028115n	dollar
bn:00028530n	drachma
bn:00033836n	party_favor
bn:00052129n	love-token
bn:00388768n	Souvenir_spoon
bn:01971526n	Nazi_memorabilia
bn:01974844n	Pilgrim_badge
bn:02403264n	refrigerator_magnet
bn:00047732n	token
bn:01490127n	indicia_(philately)
bn:03453587n	franking
bn:00275185n	British_Guiana_1c_magenta
bn:00345992n	Postage_due
bn:00404822n	Christmas_stamp
bn:00798654n	Official_mail
bn:01556912n	Railway_stamp
bn:01573966n	Penny_Venetian_Red
bn:00077882n	trading_stamp
bn:00066200n	rariora
bn:02965949n	natural_person
bn:15182425n	Early_modern_human
bn:00044577n	Homo_erectus
bn:00044578n	Homo_habilis
bn:00044579n	Rhodesian_man
bn:00044580n	Homo_sapiens
bn:00044581n	Neandertal_man
bn:00044583n	Homo_soloensis
bn:00071874n	Sivapithecus
bn:15769614n	planemo
bn:03928914n	Astronomical_object
bn:00032013n	evening_star
bn:00025460n	morning_star
bn:00037400n	Jovian_planet
bn:00046643n	inferior_planet
bn:00059767n	outer_planet
bn:00075267n	superior_planet
bn:00010581n	biosphere
bn:00055203n	minor_planet
bn:00062777n	planet
bn:00062782n	planetesimal
bn:00064363n	primary
bn:00065617n	quasar
bn:00069316n	satellite
bn:00005469n	Arctic_Ocean
bn:03865964n	Sociologists_for_Women_in_Society
bn:05916386n	International_standardization
bn:16922141n	Vermont–North_Macedonia_National_Guard_Partnership
bn:00067191n	representation
bn:00001547n	adumbration
bn:00007110n	audiogram
bn:00022526n	copy
bn:00022985n	cosmography
bn:00023664n	creche
bn:00024632n	cutaway
bn:06371687n	Physical_model
bn:00122754n	Radio-controlled_model
bn:00124414n	maquette
bn:01571169n	Plan-relief
bn:03406321n	Plastic_model
bn:03518060n	Ship_model
bn:03291822n	Molecular_model
bn:15511382n	mathematical_model_(physical_model)
bn:00328509n	Representative_elementary_volume
bn:00831136n	Babcock_Model
bn:00942929n	Hubbard_model
bn:01180313n	Einstein_solid
bn:00022982n	cosmology
bn:00078634n	Turing_machine
bn:00006559n	assumption
bn:00021869n	speculation
bn:00036197n	model
bn:00037623n	gemmule
bn:00044264n	historicism
bn:00045633n	hypothetical
bn:00021491n	peripheral
bn:00010622n	scarecrow
bn:01247050n	Crash_test_dummy
bn:01486754n	duck_decoy_(model)
bn:01825866n	Fish_decoy
bn:02242017n	honeypot_(computing)
bn:03263988n	Military_dummy
bn:00025323n	data_input_device
bn:00059794n	output_device
bn:00067175n	replica
bn:03483236n	Theatrical_property
bn:00077797n	toy
bn:01235125n	fake_food
bn:07754573n	imitation_food
bn:25430365n	tea_substitute
bn:07210006n	B-såpe
bn:15684098n	Space_Shuttle_orbiter
bn:16169268n	Exhibit_(educational)
bn:02187894n	Space_Shuttle_Enterprise
bn:02188108n	Space_Shuttle_Discovery
bn:00078380n	Trojan_Horse
bn:00029102n	dummy
bn:00034405n	figurehead
bn:00034406n	figurine
bn:00053436n	puppet
bn:00072478n	snowman
bn:00073308n	sphere
bn:00053303n	map
bn:00017007n	celestial_globe
bn:00835423n	Columbus_Globe_for_State_and_Industry_Leaders
bn:01574592n	Virtual_globe
bn:04733021n	terrestrial_globe
bn:21397401n	Celestial_globe
bn:00130058n	Unisphere
bn:00059572n	orrery
bn:00058306n	numerical_quantity
bn:01216631n	Mathematical_object
bn:03834028n	expression_(computer_science)
bn:00005603n	argument
bn:00017765n	eigenvalue
bn:00069475n	scale_value
bn:00046418n	index
bn:00059114n	operand
bn:00080253n	vote
bn:00082026n	zero
bn:00008375n	bill
bn:00046263n	Incarnation
bn:00060464n	paper
bn:00003543n	ammunition
bn:00004614n	stabilizer_bar
bn:00006129n	furniture
bn:00079583n	variable
bn:00938655n	Base_address
bn:03829316n	virtual_address
bn:03321624n	Physical_address
bn:02699057n	Shadow_table
bn:00001058n	acronym
bn:00002705n	algorithm
bn:00047025n	intelligence
bn:00052570n	machine_translation
bn:00068035n	robotics
bn:00132141n	expert_system
bn:00309044n	Artificial_intelligence_in_fiction
bn:00281360n	Logic_in_computer_science
bn:00193299n	Offline_learning
bn:00252456n	Hierarchical_temporal_memory
bn:00440270n	pattern_recognition
bn:00808833n	Statistical_classification
bn:00967918n	Biological_neural_network
bn:01236149n	Statistical_relational_learning
bn:16058977n	mathematical_linguistics
bn:15785137n	interdisciplinary_science
bn:00687739n	Computational_humor
bn:02309436n	Speech_recognition
bn:16010764n	Distributional_semantics
bn:00064003n	pragmatics
bn:00025328n	data_processing
bn:00074061n	statistics
bn:27267619n	analysis
bn:00744646n	Affinity_analysis
bn:01841289n	Bibliomining
bn:02450977n	Knowledge_extraction
bn:03260172n	Structure_mining
bn:03390685n	Association_rule_learning
bn:03491438n	Process_mining
bn:00001429n	administrative_data_processing
bn:00001503n	automatic_data_processing
bn:00027793n	distributed_data_processing
bn:00051510n	list_processing
bn:00056305n	multiprocessing
bn:00059128n	operation
bn:00046576n	industry
bn:00977815n	Morphological_parsing
bn:02374710n	Natural-language_generation
bn:03171435n	Text_segmentation
bn:03485229n	Morphological_analysis_(problem-solving)
bn:03655374n	Text_simplification
bn:00024707n	cybernetics
bn:00050976n	library_science
bn:00708524n	computational_biology
bn:00943017n	Music_informatics
bn:02723163n	Meaning_(psychology)
bn:00000938n	acknowledgment
bn:00005161n	approval
bn:00006351n	digression
bn:00011751n	body
bn:00013896n	nonsense
bn:00021035n	commitment
bn:00068130n	role
bn:00001598n	adviser
bn:00011651n	directorate
bn:00019027n	churchwarden
bn:00021030n	commissioner
bn:00024097n	sovereign
bn:00041200n	minister
bn:00037637n	gender_role
bn:00063706n	position
bn:01260140n	Social_position
bn:02188097n	Hime
bn:03411078n	Team_Role_Inventories
bn:02315727n	Company_rule_in_India
bn:00026508n	descriptive_grammar
bn:00055924n	morphology
bn:00064196n	prescriptive_grammar
bn:00075738n	syntax
bn:00037683n	generative_grammar
bn:00055928n	morphophonemics
bn:00034793n	first_person
bn:00070131n	second_person
bn:00076963n	third_person
bn:07807451n	second_person
bn:07816702n	third_person
bn:12446682n	first_person
bn:00027036n	differentiation
bn:17187024n	deconcentration
bn:00002093n	county_agent
bn:00003516n	amicus_curiae
bn:00007811n	backroom_boy
bn:00009442n	beauty_consultant
bn:00023137n	counselor
bn:00033734n	fashion_consultant
bn:15183555n	leader
bn:00625709n	Clinical_research_coordinator
bn:00057623n	nuance
bn:25106643n	Association_(psychology)
bn:00050793n	lesson
bn:26691968n	epimythium
bn:17310696n	image
bn:01770756n	Artifact_(error)
bn:00010760n	bitmap
bn:00016624n	scan
bn:00018248n	chiaroscuro
bn:00020593n	collage
bn:00021478n	graphic
bn:00024759n	panorama
bn:00054278n	penis
bn:00067217n	reproductive_organ
bn:03956880n	Rasputin's_penis
bn:00030013n	ejaculatory_duct
bn:00061371n	penis_envy
bn:00649211n	Body_of_penis
bn:00676294n	Circumcision_scar
bn:00020263n	cock
bn:00031374n	erection
bn:00054772n	micropenis
bn:02141875n	Deer_penis
bn:02151326n	Tiger_penis
bn:00054300n	memory
bn:04513823n	mental_process
bn:14344997n	Conviction_politics
bn:00006542n	association
bn:00045818n	recognition
bn:03064614n	philosophy_of_science
bn:00012135n	scholar
bn:00031973n	evaluation
bn:00046920n	inspection
bn:00053172n	tactic
bn:00061229n	teaching_method
bn:00005164n	estimate
bn:00006301n	sonar
bn:00036826n	routine
bn:00150525n	Special_member_functions
bn:01055742n	Finalizer
bn:03347844n	Chain_loading
bn:03766441n	Extension_method
bn:03834827n	constructor_(object-oriented_programming)
bn:00181690n	Clone_(Java_method)
bn:00016654n	cataloged_procedure
bn:00022187n	contingency_procedure
bn:00032188n	supervisory_routine
bn:00050975n	library_routine
bn:00066131n	random_number_generator
bn:00066624n	recursive_routine
bn:26691565n	hierarchisation
bn:01510897n	Numerical_taxonomy
bn:04190825n	genetic_classification
bn:00231664n	Structure_of_observed_learning_outcome
bn:00367196n	Fundamental_human_needs
bn:00993974n	Linnaean_taxonomy
bn:01129012n	Classification_of_Instructional_Programs
bn:26691291n	Enneagram
bn:00001994n	agglomeration
bn:00012349n	bottle_collection
bn:00020500n	numismatics
bn:00020619n	collation
bn:00021342n	compilation
bn:00021576n	conchology
bn:03185967n	Bilinear_map
bn:00013636n	buddy_system
bn:00053777n	match-up
bn:00257556n	Weil_pairing
bn:00045559n	hyphenation
bn:00070543n	separation
bn:00078197n	triage
bn:05739566n	category_of_endangered_species_in_the_Red_List_of_Endangered_Species_of_the_Czech_Republic
bn:03652990n	Lower_risk
bn:08695018n	Regionally_Extinct
bn:13909923n	Not_evaluated
bn:00044462n	type_specimen
bn:00078804n	type_genus
bn:01956799n	Name-bearing_type
bn:03544781n	Paratype
bn:15725921n	nominotypical_subspecies
bn:17178428n	Cultigen
bn:00065279n	thoroughbred
bn:02398028n	Plant_variety_(law)
bn:14521848n	potato_cultivar
bn:00008750n	bartlett
bn:00010641n	bird_pepper
bn:00025696n	deciduous_plant
bn:00014477n	cacao
bn:00014478n	cacao_bean
bn:00047481n	potato
bn:00008009n	baked_potato
bn:00018527n	french_fries
bn:00044495n	home_fries
bn:00053629n	mashed_potato
bn:00079362n	Uruguay_potato
bn:00536493n	Red_Pontiac
bn:00046672n	inflammation
bn:04710323n	inflammatory_disease
bn:27268088n	Central_nervous_system_disease
bn:00001332n	adenitis
bn:00003185n	alveolitis
bn:00003186n	alveolitis
bn:00004089n	angiitis
bn:00004821n	aortitis
bn:00005037n	appendicitis
bn:00045952n	illness
bn:00075719n	syndrome
bn:08345542n	health_problem
bn:14399040n	illness
bn:14606636n	anomaly
bn:00004226n	animal_disease
bn:00004569n	anthrax
bn:00006396n	aspergillosis
bn:00007349n	autoimmune_disease
bn:00011055n	blackwater
bn:00012453n	Marseilles_fever
bn:00071527n	sign
bn:00001681n	decompression_sickness
bn:00002133n	ague
bn:00003712n	amyloidosis
bn:00004796n	anuresis
bn:00016690n	catastrophic_illness
bn:00020598n	collapse
bn:00046630n	infectious_disease
bn:00012696n	cerebrospinal_meningitis
bn:00017340n	meningoencephalitis
bn:00018765n	choriomeningitis
bn:00050755n	leptomeningitis
bn:00464159n	Angiostrongyliasis
bn:00000996n	AIDS
bn:00001208n	poliomyelitis
bn:00006345n	cholera
bn:00010997n	yellow_jack
bn:00012921n	dengue
bn:00013452n	brucellosis
bn:00080048n	viral_infection
bn:00082088n	zoonosis
bn:01124557n	Central_nervous_system_viral_disease
bn:01383958n	Mosquito-borne_disease
bn:01599963n	Alphavirus_infection
bn:01862697n	pseudotumor_cerebri
bn:01114173n	Hypertensive_leukoencephalopathy
bn:03690008n	Posterior_reversible_encephalopathy_syndrome
bn:14845472n	horse_disease
bn:05760557n	Borna_disease_in_ostriches
bn:00001114n	actinomyces
bn:00012385n	botulinus
bn:00018564n	chlamydia
bn:00019970n	clostridium
bn:00013701n	microbe
bn:00047244n	intestinal_flora
bn:00055618n	monad
bn:00010513n	bioweapon
bn:00001810n	aflatoxin
bn:00029522n	eastern_narrow-mouthed_toad
bn:07399267n	technical_term
bn:00020461n	cognitive_semantics
bn:00025144n	dancing
bn:00001238n	adagio
bn:00012913n	break_dancing
bn:00017346n	ritual_dancing
bn:00018760n	stage_dancing
bn:00023277n	courante
bn:00029060n	pas_de_deux
bn:00000541n	acacia
bn:00000544n	catechu
bn:00000546n	huisache
bn:00071153n	shittah
bn:00080683n	wattle
bn:02361898n	Arbre_du_Ténéré
bn:15433534n	Acacia_gracillima
bn:00037866n	genus_Borrelia
bn:08479384n	triad
bn:00021069n	common_chord
bn:00209727n	Tromino
bn:01418903n	Triad_(sociology)
bn:02003501n	trinomial
bn:02474307n	trigram
bn:04014156n	triple_deity
bn:02008216n	Tautonym
bn:10473332n	Oberea_holatripennoides
bn:16299146n	Solanum_alternatopinnatum
bn:16302216n	Solanum_cobanense
bn:03337663n	brocard_(law)
bn:00002060n	Agnus_Dei
bn:00031734n	ethology
bn:00050249n	law
bn:21705963n	Religious_calling
bn:00005443n	architecture
bn:00029809n	education
bn:00030858n	technology
bn:00048460n	journalism
bn:00050435n	learned_profession
bn:00051540n	literature
bn:00066884n	region
bn:00069460n	scalar
bn:16746790n	definite_integral
bn:16616328n	quantity
bn:00010044n	Bermuda_Triangle
bn:00003904n	anchorage
bn:00005531n	arena
bn:00009481n	bed_ground
bn:00011309n	block
bn:00013236n	broadcast_area
bn:00033656n	Far_East
bn:00036468n	French_West_Indies
bn:00058540n	West
bn:00058845n	Old_World
bn:00004720n	antipodes
bn:00007844n	backwater
bn:00001973n	agent
bn:00001975n	agent
bn:00075960n	talent_agent
bn:00163948n	Larry_Shaw_(editor)
bn:00311802n	Otis_Adelbert_Kline
bn:00558378n	Barthold_Fles
bn:00631289n	Virginia_Kidd
bn:01741015n	Richard_Curtis_(literary_agent)
bn:01826943n	George_T._Bye
bn:00007976n	bailee
bn:00012124n	booker
bn:00014147n	business_agent
bn:00026428n	deputy
bn:00030629n	employment_agent
bn:00036419n	freight_agent
bn:00065090n	public_law
bn:04855534n	area_of_law
bn:03566382n	Statutory_corporation
bn:02718936n	Local_Autonomy_Act
bn:03401299n	Administrative_law_in_China
bn:03892961n	Nathavaram
bn:15011379n	Administrative_Law_in_Germany
bn:15750947n	administrative_law_in_France
bn:00060821n	partnership
bn:00047605n	shariah
bn:03299779n	Canon_law_of_the_Catholic_Church
bn:03301626n	Canon_law_of_the_Anglican_Communion
bn:01508963n	Ecclesiastical_court
bn:03497276n	Corpus_Juris_Canonici
bn:03595346n	Decretales_Gregorii_IX
bn:00063729n	posse
bn:00016430n	case_law
bn:00050587n	legislation
bn:16631763n	civil_law_(common_law)
bn:04968513n	commercial_law_in_Morocco
bn:15224392n	commercial_law_in_Austria
bn:17266010n	commercial_law_in_Germany
bn:00036418n	freight
bn:17271882n	legal_order
bn:00001450n	maritime_law
bn:00213323n	International_humanitarian_law
bn:00955868n	International_commercial_law
bn:01493882n	International_human_rights_law
bn:01968146n	Air_sovereignty
bn:00013451n	Brucella
bn:03145390n	Haemophilus_ducreyi
bn:00162868n	Ralstonia
bn:00462966n	Burkholderia
bn:00542069n	Rhizobiales
bn:00597644n	Geobacter
bn:00614566n	Pasteurellaceae
bn:01797027n	Haemophilus
bn:27268633n	Cryptobranchidae
bn:00334551n	Folk_science
bn:01808707n	Vernacular_geography
bn:00928965n	Naïve_physics
bn:01101912n	Informal_mathematics
bn:01673449n	Folk_biology
bn:02018288n	Folk_epidemiology_of_autism
